Genome,Source,qseqid,sseqid,pident,length,qlen,qstart,qend,sstart,send,evalue,bitscore,Original_tool_output_reference,Strand
GCA_050506695.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175296.1,98.48,855,855,1,855,1806827,1805973,0.0,1484,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,-
GCA_050506695.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175296.1,99.509,3465,3465,1,3465,1037412,1040876,0.0,6173,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175296.1,99.441,1431,1431,1,1431,1040880,1042310,0.0,2545,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175296.1,99.363,1884,1878,1,1878,1042307,1044190,0.0,3345,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG045470|AAM75247|cylR2|cytolysin_operon_context,CP175296.1,100.0,201,201,1,201,434049,433849,1.75e-101,363,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,-
GCA_050506695.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175296.1,100.0,207,207,1,207,434453,434659,1e-104,374,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175296.1,88.095,84,207,15,98,434743,434826,2.21e-24,107,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175296.1,100.0,192,192,1,192,434693,434884,1.28e-96,347,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175296.1,88.095,84,192,51,134,434467,434550,2.0299999999999998e-24,107,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506695.1,Bacteraemia,VFG045474|AAM75251|cylM|cytolysin_operon_context,CP175296.1,99.698,2982,2982,1,2982,434945,437926,0.0,5338,analysis/virulence_adherence/blast_72/GCA_050506695.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175285.1,96.183,2227,3918,1692,3918,119902,122128,0.0,3634,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175285.1,94.251,2209,3918,1692,3873,58879,61076,0.0,3338,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175285.1,93.141,831,3918,1,829,57215,58043,0.0,1237,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175285.1,93.141,831,3918,1,829,118238,119066,0.0,1237,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175283.1,99.569,927,927,1,927,1718882,1719808,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,96.988,2025,2025,1,2025,885518,887542,0.0,3378,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,91.841,478,2025,1104,1581,886762,887239,0.0,687,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,90.361,498,2025,1225,1722,886601,887098,0.0,682,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,89.636,357,2025,1366,1722,886601,886957,1.2099999999999999e-134,478,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,88.235,357,2025,1084,1440,886883,887239,3.9499999999999996e-128,455,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,87.963,216,2025,1507,1722,886601,886816,2.6700000000000003e-73,273,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175283.1,87.5,216,2025,1084,1299,887024,887239,1.14e-71,269,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175285.1,95.45,2220,3918,1636,3855,119840,122059,0.0,3549,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175285.1,93.591,2247,3918,1636,3855,58817,61052,0.0,3330,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175285.1,91.94,794,3918,1,794,57215,58008,0.0,1144,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175285.1,91.94,794,3918,1,794,118238,119031,0.0,1144,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175285.1,95.242,2291,3918,1630,3918,119840,122128,0.0,3635,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175285.1,93.357,2273,3918,1630,3873,58817,61076,0.0,3340,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175285.1,90.602,830,3918,2,829,57216,58043,0.0,1141,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175285.1,90.602,830,3918,2,829,118239,119066,0.0,1141,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175285.1,97.353,3891,3891,1,3891,118238,122128,0.0,6553,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175285.1,96.256,3873,3891,1,3846,57215,61076,0.0,6258,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175283.1,98.761,1533,1533,1,1533,1551357,1549825,0.0,2680,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,-
GCA_050506725.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175283.1,98.83,855,855,1,855,1549776,1548922,0.0,1498,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,-
GCA_050506725.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175283.1,99.481,3465,3465,1,3465,872506,875970,0.0,6168,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175283.1,99.371,1431,1431,1,1431,875974,877404,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506725.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175283.1,99.045,1884,1878,1,1878,877401,879284,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050506725.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175282.1,96.183,2227,3918,1692,3918,2776,5002,0.0,3634,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175282.1,93.141,831,3918,1,829,1112,1940,0.0,1237,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175280.1,99.569,927,927,1,927,1718882,1719808,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,96.988,2025,2025,1,2025,885518,887542,0.0,3378,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,91.841,478,2025,1104,1581,886762,887239,0.0,687,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,90.361,498,2025,1225,1722,886601,887098,0.0,682,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,89.636,357,2025,1366,1722,886601,886957,1.18e-134,478,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,88.235,357,2025,1084,1440,886883,887239,3.87e-128,455,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,87.963,216,2025,1507,1722,886601,886816,2.6200000000000002e-73,273,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175280.1,87.5,216,2025,1084,1299,887024,887239,1.11e-71,269,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175282.1,95.45,2220,3918,1636,3855,2714,4933,0.0,3549,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175282.1,91.94,794,3918,1,794,1112,1905,0.0,1144,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175282.1,95.242,2291,3918,1630,3918,2714,5002,0.0,3635,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175282.1,90.602,830,3918,2,829,1113,1940,0.0,1141,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175282.1,97.353,3891,3891,1,3891,1112,5002,0.0,6553,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175280.1,98.761,1533,1533,1,1533,1551357,1549825,0.0,2680,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,-
GCA_050506735.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175280.1,98.83,855,855,1,855,1549776,1548922,0.0,1498,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,-
GCA_050506735.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175280.1,99.481,3465,3465,1,3465,872506,875970,0.0,6168,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175280.1,99.371,1431,1431,1,1431,875974,877404,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506735.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175280.1,99.045,1884,1878,1,1878,877401,879284,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050506735.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175276.1,94.469,3923,3918,2,3918,2194151,2190259,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175279.1,89.628,3847,3918,1,3834,1,3840,0.0,5126,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175276.1,99.892,927,927,1,927,650173,649247,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175276.1,68.237,828,927,81,890,2066386,2065577,5.52e-72,269,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,99.852,2025,2025,1,2025,1551566,1549542,0.0,3639,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,90.964,498,2025,1084,1581,1550342,1549845,0.0,696,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,89.96,498,2025,1225,1722,1550483,1549986,0.0,673,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,89.916,357,2025,1366,1722,1550483,1550127,3.06e-136,482,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,89.636,357,2025,1084,1440,1550201,1549845,1.2999999999999999e-134,478,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,89.815,216,2025,1084,1299,1550060,1549845,1.07e-78,291,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175276.1,88.889,216,2025,1507,1722,1550483,1550268,5.55e-76,282,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175279.1,94.0,3900,3918,1,3900,1,3900,0.0,5979,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175276.1,89.105,3864,3918,2,3855,2194151,2190328,0.0,5071,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175276.1,94.67,3921,3918,1,3918,2194152,2190259,0.0,6143,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175279.1,88.95,3846,3918,2,3834,2,3840,0.0,5007,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175276.1,95.984,2291,3891,1603,3891,2192547,2190259,0.0,3712,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175276.1,86.194,833,3891,2,829,2194151,2193348,0.0,993,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175279.1,94.195,2205,3891,1603,3807,1636,3840,0.0,3400,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175279.1,94.081,794,3891,1,794,1,794,0.0,1221,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175276.1,100.0,1533,1533,1,1533,846239,847771,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002175|AAM75248|cylR1|cytolysin_operon_context,CP175277.1,100.0,285,285,1,285,13202,12918,6.78e-147,515,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG002176|AAM75252|cylB|cytolysin_operon_context,CP175277.1,99.767,2145,2145,1,2145,16806,18950,0.0,3846,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002177|AAM75253|cylA|cylA,CP175277.1,99.839,1239,1239,1,1239,18947,20185,0.0,2226,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002178|AAM75254|cylI|cytolysin_operon_context,CP175277.1,97.256,984,984,1,984,20186,21169,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175276.1,100.0,855,855,1,855,847820,848674,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175276.1,99.942,3465,3465,1,3465,1562374,1558910,0.0,6240,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175276.1,100.0,1431,1431,1,1431,1558906,1557476,0.0,2581,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175276.1,99.682,1884,1878,1,1878,1557479,1555596,0.0,3372,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG045470|AAM75247|cylR2|cytolysin_operon_context,CP175277.1,100.0,201,201,1,201,12917,12717,1.85e-101,363,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,-
GCA_050506745.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175277.1,100.0,207,207,1,207,13321,13527,1.0599999999999999e-104,374,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP175277.1,88.095,84,207,15,98,13611,13694,2.34e-24,107,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175277.1,100.0,192,192,1,192,13561,13752,1.35e-96,347,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP175277.1,88.095,84,192,51,134,13335,13418,2.1499999999999998e-24,107,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506745.1,Bacteraemia,VFG045474|AAM75251|cylM|cytolysin_operon_context,CP175277.1,99.665,2982,2982,1,2982,13813,16794,0.0,5333,analysis/virulence_adherence/blast_72/GCA_050506745.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175273.1,94.469,3923,3918,2,3918,165377,169269,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175272.1,89.628,3847,3918,1,3834,37239,41078,0.0,5126,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175273.1,99.892,927,927,1,927,1707336,1708262,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175273.1,68.237,828,927,81,890,293138,293947,5.44e-72,269,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,99.852,2025,2025,1,2025,807277,809301,0.0,3639,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,90.964,498,2025,1084,1581,808501,808998,0.0,696,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,89.96,498,2025,1225,1722,808360,808857,0.0,673,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,89.916,357,2025,1366,1722,808360,808716,3.0199999999999997e-136,482,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,89.636,357,2025,1084,1440,808642,808998,1.28e-134,478,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,89.815,216,2025,1084,1299,808783,808998,1.06e-78,291,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175273.1,88.889,216,2025,1507,1722,808360,808575,5.47e-76,282,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175272.1,94.0,3900,3918,1,3900,37239,41138,0.0,5979,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175273.1,89.105,3864,3918,2,3855,165377,169200,0.0,5071,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175273.1,94.67,3921,3918,1,3918,165376,169269,0.0,6143,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175272.1,88.95,3846,3918,2,3834,37240,41078,0.0,5007,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175273.1,95.984,2291,3891,1603,3891,166981,169269,0.0,3712,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175273.1,86.194,833,3891,2,829,165377,166180,0.0,993,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175272.1,94.195,2205,3891,1603,3807,38874,41078,0.0,3400,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175272.1,94.081,794,3891,1,794,37239,38032,0.0,1221,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,+
GCA_050506755.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175273.1,100.0,1533,1533,1,1533,1512602,1511070,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050506755.1.tsv,-
