Genome,Query_ID,Target_gene,Database_gene_symbol,Reference_accession,Reference_name,Mapping_status,Contig_ID,Locus_number_on_contig,Start,Stop,Strand,Identity,Coverage,HSP_count,Best_bitscore,Distinct_target_locus_number_on_contig,Distinct_target_locus_ID
GCA_050506765.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175271.1,1,929918,933382,+,99.481,100.0,1,6168.0,1,CP175271.1|+|1
GCA_050506765.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175271.1,1,933386,934816,+,99.301,100.0,1,2536.0,1,CP175271.1|+|1
GCA_050506765.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175271.1,1,934813,936696,+,99.045,100.0,1,3318.0,1,CP175271.1|+|1
GCA_050506775.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175266.1,1,72841,76758,+,96.835,100.0,1,6507.0,1,CP175266.1|+|1
GCA_050506775.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175268.1,1,1797208,1798134,+,99.784,100.0,1,1663.0,1,CP175268.1|+|1
GCA_050506775.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175268.1,1,946659,948542,+,92.98823466214306,100.0,6,2554.0,1,CP175268.1|+|1
GCA_050506775.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175266.1,1,72841,76689,+,89.767,98.39203675344564,1,5173.0,1,CP175266.1|+|1
GCA_050506775.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175266.1,1,72842,76758,+,95.66,99.97447677386421,1,6298.0,1,CP175266.1|+|1
GCA_050506775.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175266.1,1,72841,76758,+,94.90731550288275,80.13364173734259,2,3667.0,1,CP175266.1|+|1
GCA_050506775.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175268.1,1,1596558,1598088,-,98.95500000000001,99.86953685583822,1,2690.0,1,CP175268.1|-|1
GCA_050506775.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175268.1,1,1595653,1596507,-,98.596,100.0,1,1489.0,1,CP175268.1|-|1
GCA_050506775.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175268.1,1,925998,929462,+,99.192,100.0,1,6123.0,1,CP175268.1|+|1
GCA_050506775.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175268.1,1,929466,930896,+,99.441,100.0,1,2545.0,1,CP175268.1|+|1
GCA_050506775.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175268.1,1,930893,932776,+,98.514,100.0,1,3273.0,1,CP175268.1|+|1
GCA_050506815.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175259.1,1,1,3927,+,94.857,100.0,1,6170.0,1,CP175259.1|+|1
GCA_050506815.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175260.1,1,134835,138695,+,89.703,98.39203675344564,1,5176.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175260.1,2,400242,404158,+,95.434,99.97447677386421,1,6259.0,2,CP175260.1|+|2
GCA_050506815.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175260.1,1,496206,497015,+,68.237,87.37864077669903,1,269.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175260.1,2,1908091,1909017,+,99.461,100.0,1,1650.0,2,CP175260.1|+|2
GCA_050506815.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175260.1,1,1030417,1032300,+,93.99111649659864,100.0,6,2577.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175259.1,1,1,3858,+,89.184,98.39203675344564,1,5085.0,1,CP175259.1|+|1
GCA_050506815.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175260.1,1,134835,138752,+,99.974,100.0,1,7062.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175260.1,2,400242,404089,+,89.58399999999999,98.36651352730985,1,5139.0,2,CP175260.1|+|2
GCA_050506815.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175259.1,1,2,3927,+,95.34,99.97447677386421,1,6254.0,1,CP175259.1|+|1
GCA_050506815.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175260.1,1,134836,138689,+,89.61000000000001,98.21337417049516,1,5144.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175260.1,2,400241,404158,+,100.0,100.0,1,7066.0,2,CP175260.1|+|2
GCA_050506815.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175259.1,1,1,3927,+,94.24669812540401,79.23413004369057,2,3651.0,1,CP175259.1|+|1
GCA_050506815.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175260.1,1,134835,138689,+,93.63002919708029,77.46080699049088,2,3463.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175260.1,2,400242,404158,+,93.59147644985582,80.10794140323824,2,3581.0,2,CP175260.1|+|2
GCA_050506815.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175260.1,1,1698327,1699859,-,98.89100000000002,100.0,1,2689.0,1,CP175260.1|-|1
GCA_050506815.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,CP175260.1,1,432679,432963,-,100.0,100.0,1,515.0,2,CP175260.1|-|2
GCA_050506815.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,CP175260.1,1,436567,438711,+,99.814,100.0,1,3851.0,3,CP175260.1|+|3
GCA_050506815.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,CP175260.1,1,438708,439946,+,99.839,100.0,1,2226.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,CP175260.1,1,439947,440930,+,97.256,100.0,1,1654.0,4,CP175260.1|+|4
GCA_050506815.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,CP175260.1,1,445594,451215,+,96.82896761845646,100.0,19,10117.0,1,CP175260.1|+|1
GCA_050506815.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175260.1,1,1697424,1698278,-,98.48,100.0,1,1484.0,1,CP175260.1|-|1
GCA_050506815.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175260.1,1,1016407,1019871,+,99.509,100.0,1,6173.0,1,CP175260.1|+|1
GCA_050506815.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175260.1,1,1019875,1021305,+,99.441,100.0,1,2545.0,1,CP175260.1|+|1
GCA_050506815.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175260.1,1,1021302,1023185,+,99.363,100.0,1,3345.0,1,CP175260.1|+|1
GCA_050506815.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,CP175260.1,1,432478,432678,-,100.0,100.0,1,363.0,1,CP175260.1|-|1
GCA_050506815.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,CP175260.1,1,433082,433455,+,96.56350515463917,100.0,2,374.0,1,CP175260.1|+|1
GCA_050506815.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,CP175260.1,1,433096,433513,+,96.37673913043479,100.0,2,347.0,1,CP175260.1|+|1
GCA_050506815.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,CP175260.1,1,433574,436555,+,99.698,100.0,1,5338.0,2,CP175260.1|+|2
GCA_050506825.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175258.1,1,485969,486778,+,68.237,87.37864077669903,1,269.0,1,CP175258.1|+|1
GCA_050506825.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175258.1,2,1898405,1899331,+,99.569,100.0,1,1654.0,2,CP175258.1|+|2
GCA_050506825.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175258.1,1,1052453,1054477,+,93.24823510971788,100.0,7,3378.0,1,CP175258.1|+|1
GCA_050506825.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175258.1,1,1716579,1718111,-,98.761,100.0,1,2680.0,1,CP175258.1|-|1
GCA_050506825.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175258.1,1,1715676,1716530,-,98.83,100.0,1,1498.0,1,CP175258.1|-|1
GCA_050506825.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175258.1,1,999438,1005307,+,99.5571694163999,100.0,2,6168.0,1,CP175258.1|+|1
GCA_050506825.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175258.1,1,1005311,1006741,+,99.371,100.0,1,2541.0,1,CP175258.1|+|1
GCA_050506825.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175258.1,1,1006738,1008621,+,99.045,100.0,1,3318.0,1,CP175258.1|+|1
GCA_050506865.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175257.1,1,405178,409094,+,95.434,99.97447677386421,1,6259.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175257.1,1,466124,466908,+,68.244,84.68176914778857,1,260.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175257.1,2,1848326,1849252,+,99.676,100.0,1,1659.0,2,CP175257.1|+|2
GCA_050506865.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175257.1,1,1013341,1015224,+,93.99111649659864,100.0,6,2577.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175257.1,1,405178,409025,+,89.58399999999999,98.36651352730985,1,5139.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175257.1,1,405177,409094,+,100.0,100.0,1,7066.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175257.1,1,405178,409094,+,93.59147644985582,80.10794140323824,2,3581.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,CP175257.1,1,439232,439516,-,100.0,100.0,1,515.0,2,CP175257.1|-|2
GCA_050506865.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,CP175257.1,1,443120,445264,+,99.814,100.0,1,3851.0,3,CP175257.1|+|3
GCA_050506865.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,CP175257.1,1,445261,446499,+,99.839,100.0,1,2226.0,1,CP175257.1|+|1
GCA_050506865.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,CP175257.1,1,446500,447483,+,96.748,100.0,1,1631.0,4,CP175257.1|+|4
GCA_050506865.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175257.1,1,999338,1002802,+,99.538,100.0,1,6177.0,1,CP175257.1|+|1
GCA_050506865.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175257.1,1,1002806,1004236,+,99.441,100.0,1,2545.0,1,CP175257.1|+|1
GCA_050506865.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175257.1,1,1004233,1006116,+,99.363,100.0,1,3345.0,1,CP175257.1|+|1
GCA_050506865.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,CP175257.1,1,439031,439231,-,100.0,100.0,1,363.0,1,CP175257.1|-|1
GCA_050506865.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,CP175257.1,1,439635,440008,+,96.56350515463917,100.0,2,374.0,1,CP175257.1|+|1
GCA_050506865.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,CP175257.1,1,439649,440066,+,96.37673913043479,100.0,2,347.0,1,CP175257.1|+|1
GCA_050506865.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,CP175257.1,1,440127,443108,+,99.698,100.0,1,5338.0,2,CP175257.1|+|2
GCA_050506875.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175255.1,1,478796,482685,+,95.663,99.97447677386421,1,6315.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175255.1,1,550327,551136,+,68.237,87.37864077669903,1,269.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175255.1,2,1944684,1945610,+,99.461,100.0,1,1650.0,2,CP175255.1|+|2
GCA_050506875.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175255.1,1,1085325,1087208,+,93.72277608695651,100.0,8,2509.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175255.1,1,478796,482616,+,88.857,98.36651352730985,1,5034.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175255.1,1,478795,482685,+,95.712,100.0,1,6324.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175255.1,1,478796,482685,+,93.62396988144825,80.10794140323824,2,3694.0,1,CP175255.1|+|1
GCA_050506875.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175255.1,1,1759385,1760917,-,99.02199999999999,100.0,1,2698.0,1,CP175255.1|-|1
GCA_050506875.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175255.1,1,1758482,1759336,-,98.596,100.0,1,1489.0,1,CP175255.1|-|1
GCA_050506875.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175255.1,1,1074379,1077843,+,99.278,100.0,1,6137.0,1,CP175255.1|+|1
GCA_050506875.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175255.1,1,1077847,1079277,+,99.161,100.0,1,2527.0,1,CP175255.1|+|1
GCA_050506875.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175255.1,1,1079274,1081157,+,98.885,100.0,1,3305.0,1,CP175255.1|+|1
GCA_050506885.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175251.1,1,69929,73768,+,89.602,97.85604900459418,1,5121.0,1,CP175251.1|+|1
GCA_050506885.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175254.1,1,364787,368676,+,95.485,99.97447677386421,1,6284.0,1,CP175254.1|+|1
GCA_050506885.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175254.1,1,460646,461455,+,68.237,87.37864077669903,1,269.0,1,CP175254.1|+|1
GCA_050506885.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175254.1,2,1920161,1921087,+,100.0,100.0,1,1673.0,2,CP175254.1|+|2
GCA_050506885.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175254.1,1,983410,985293,+,93.7229179347826,100.0,8,2505.0,1,CP175254.1|+|1
GCA_050506885.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175251.1,1,69929,73828,+,93.949,99.5405819295559,1,5970.0,1,CP175251.1|+|1
GCA_050506885.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175254.1,1,364787,368607,+,89.168,98.36651352730985,1,5088.0,1,CP175254.1|+|1
GCA_050506885.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175251.1,1,69930,73768,+,89.366,97.8305257784584,1,5079.0,1,CP175251.1|+|1
GCA_050506885.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175254.1,1,364786,368676,+,95.789,100.0,1,6338.0,1,CP175254.1|+|1
