Genome,Source,Target_gene,Detection_status,Status_reason,Database_gene_symbol,Reference_accession,Contig_ID,Start,Stop,Strand,Identity,Coverage,Candidate_locus_count,Original_detection_status,Accepted_locus_count,Resolution_policy
GCA_050506885.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175254.1,983410.0,985293.0,+,93.7229179347826,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175254.1,364786,368676,+,95.789,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050506885.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175254.1,364787,368676,+,93.91245530278756,80.10794140323824,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050506885.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175252.1,33356.0,34594.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175254.1,972464.0,975928.0,+,99.192,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175254.1,975932.0,977362.0,+,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175254.1,977359.0,979242.0,+,98.885,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175254.1,1920161.0,1921087.0,+,100.0,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506885.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175254.1,1691519.0,1693051.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506885.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175254.1,1690616.0,1691470.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175239.1,979870.0,981894.0,+,94.81632541396688,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175243.1,11670,15595,+,95.34,99.9744767738642,3,flagged_partial,3,approved_broad_aggregation_substance_family_rule
GCA_050506905.1,Bacteraemia,asa1_specific,flagged_partial,Identity is >=80% but reference coverage is 50-<80%,asa1,WP_010785625,CP175243.1,11669,15595,+,94.246698125404,79.23413004369057,3,flagged_partial,0,approved_competitive_best_reference_rule
GCA_050506905.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175242.1,39416.0,40654.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175239.1,969062.0,972526.0,+,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175239.1,972530.0,973960.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175239.1,973957.0,975840.0,+,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175239.1,1874195.0,1875121.0,+,99.892,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175239.1,2977416.0,2982056.0,-,87.87061730195097,82.37282106012096,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175239.1,1681150.0,1682682.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506905.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175239.1,1680247.0,1681101.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175237.1,968943.0,970826.0,+,94.59083093231855,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050506915.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
GCA_050506915.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506915.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175237.1,923274.0,926738.0,+,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175237.1,926742.0,928172.0,+,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175237.1,928169.0,930052.0,+,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175237.1,1769761.0,1770687.0,+,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175237.1,356266.0,361389.0,+,96.30768347472817,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175237.1,1649975.0,1651507.0,-,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506915.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175237.1,1649072.0,1649926.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175233.1,1904300.0,1906183.0,-,94.59083093231855,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050506925.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
GCA_050506925.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506925.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175233.1,1948603.0,1952067.0,-,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175233.1,1947169.0,1948599.0,-,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175233.1,1945289.0,1947172.0,-,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175233.1,1104439.0,1105365.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175233.1,2513952.0,2519075.0,-,96.30768347472818,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175233.1,1223619.0,1225151.0,+,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506925.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175233.1,1225200.0,1226054.0,+,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175230.1,1844200.0,1846083.0,-,94.59083093231855,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050506935.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
GCA_050506935.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506935.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175230.1,1888503.0,1891967.0,-,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175230.1,1887069.0,1888499.0,-,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175230.1,1885189.0,1887072.0,-,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175230.1,1044337.0,1045263.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175230.1,2453852.0,2458975.0,-,96.30768347472818,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175230.1,1163517.0,1165049.0,+,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506935.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175230.1,1165098.0,1165952.0,+,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175228.1,1844198.0,1846081.0,-,94.59083093231855,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050506985.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
GCA_050506985.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506985.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175228.1,1888501.0,1891965.0,-,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175228.1,1887067.0,1888497.0,-,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175228.1,1885187.0,1887070.0,-,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175228.1,1044337.0,1045263.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175228.1,2453850.0,2458973.0,-,96.30768347472818,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175228.1,1163517.0,1165049.0,+,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506985.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175228.1,1165098.0,1165952.0,+,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175225.1,790919.0,792802.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175225.1,155852,159770,+,99.49,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050506995.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175225.1,155853,159770,+,93.62560794362588,80.10794140323824,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050506995.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175225.1,197625.0,198863.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175225.1,776916.0,780380.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175225.1,780384.0,781814.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506995.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175225.1,781811.0,783694.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
