Genome	Source	Locus	Official_allele	Contig	Start	Stop	Strand	Identity_percent	Allele_coverage_percent	Alignment_length	Mismatches	Gaps	Evalue	Bitscore	Is_exact_full_length
GCA_050505635.1	Bacteraemia	aroE	133	CP175162.1	1006848	1007306	-	99.782	100.21834061135371	459	0	1	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	141	CP175162.1	1006849	1007306	-	99.782	100	459	0	1	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	8	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	9	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	21	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	31	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	38	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	92	CP175162.1	1006848	1007306	-	99.564	100	459	2	0	0	820	FALSE
GCA_050505635.1	Bacteraemia	aroE	6	CP175162.1	1006848	1007306	-	99.346	100	459	3	0	0	815	FALSE
GCA_050505635.1	Bacteraemia	xpt	7	CP175162.1	424811	425266	+	100	100	456	0	0	0	823	TRUE
GCA_050505635.1	Bacteraemia	xpt	2	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	10	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	35	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	40	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	73	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	97	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	99	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	113	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	117	CP175162.1	424811	425266	+	99.781	100	456	1	0	0	819	FALSE
GCA_050505635.1	Bacteraemia	xpt	52	CP175162.1	424811	425264	+	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_050505635.1	Bacteraemia	xpt	1	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	6	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	12	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	13	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	14	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	19	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	20	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	27	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	28	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	xpt	32	CP175162.1	424811	425266	+	99.561	100	456	2	0	0	814	FALSE
GCA_050505635.1	Bacteraemia	yqiL	6	CP175162.1	1139704	1140139	-	100	100	436	0	0	0	787	TRUE
GCA_050505635.1	Bacteraemia	yqiL	2	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	23	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	26	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	29	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	32	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	60	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	69	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	73	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	95	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	98	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	103	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	111	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	117	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	132	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	139	CP175162.1	1139704	1140139	-	99.771	100	436	1	0	0	783	FALSE
GCA_050505635.1	Bacteraemia	yqiL	18	CP175162.1	1139704	1140139	-	99.541	100	436	2	0	0	778	FALSE
GCA_050505635.1	Bacteraemia	yqiL	21	CP175162.1	1139704	1140139	-	99.541	100	436	2	0	0	778	FALSE
GCA_050505635.1	Bacteraemia	yqiL	28	CP175162.1	1139704	1140139	-	99.541	100	436	2	0	0	778	FALSE
GCA_050505635.1	Bacteraemia	yqiL	37	CP175162.1	1139704	1140139	-	99.541	100	436	2	0	0	778	FALSE
GCA_050505635.1	Bacteraemia	yqiL	52	CP175162.1	1139704	1140139	-	99.541	100	436	2	0	0	778	FALSE
GCA_050505645.1	Bacteraemia	gdh	5	CP175163.1	2821338	2821867	-	100	100	530	0	0	0	957	TRUE
GCA_050505645.1	Bacteraemia	gdh	20	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	36	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	50	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	65	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	75	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	81	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	106	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	117	CP175163.1	2821338	2821867	-	99.811	100	530	1	0	0	952	FALSE
GCA_050505645.1	Bacteraemia	gdh	6	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	9	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	22	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	29	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	37	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	64	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	68	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	72	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	73	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	74	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	101	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gdh	139	CP175163.1	2821338	2821867	-	99.623	100	530	2	0	0	948	FALSE
GCA_050505645.1	Bacteraemia	gyd	1	CP175163.1	798471	798865	-	100	100	395	0	0	0	713	TRUE
GCA_050505645.1	Bacteraemia	gyd	2	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	3	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	4	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	5	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	29	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	31	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	35	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	36	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	37	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	41	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	44	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	46	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	47	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	49	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	52	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	60	CP175163.1	798471	798865	-	99.747	100	395	1	0	0	709	FALSE
GCA_050505645.1	Bacteraemia	gyd	6	CP175163.1	798471	798865	-	99.494	100	395	2	0	0	704	FALSE
GCA_050505645.1	Bacteraemia	gyd	7	CP175163.1	798471	798865	-	99.494	100	395	2	0	0	704	FALSE
GCA_050505645.1	Bacteraemia	gyd	9	CP175163.1	798471	798865	-	99.494	100	395	2	0	0	704	FALSE
GCA_050505645.1	Bacteraemia	gyd	10	CP175163.1	798471	798865	-	99.494	100	395	2	0	0	704	FALSE
GCA_050505645.1	Bacteraemia	pstS	1	CP175163.1	615965	616547	-	100	100	583	0	0	0	1052	TRUE
GCA_050505645.1	Bacteraemia	pstS	16	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	17	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	30	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	35	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	56	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	85	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	86	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	90	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	95	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	97	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	108	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	109	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	120	CP175163.1	615965	616547	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050505645.1	Bacteraemia	pstS	135	CP175163.1	615966	616547	-	99.828	100	583	0	1	0	1044	FALSE
GCA_050505645.1	Bacteraemia	pstS	2	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	pstS	3	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	pstS	6	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	pstS	7	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	pstS	18	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	pstS	22	CP175163.1	615965	616547	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050505645.1	Bacteraemia	gki	3	CP175163.1	1418234	1418671	-	100	100	438	0	0	0	791	TRUE
GCA_050505645.1	Bacteraemia	gki	15	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	43	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	48	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	58	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	87	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	99	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	100	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	113	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	124	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	128	CP175163.1	1418234	1418671	-	99.772	100	438	1	0	0	786	FALSE
GCA_050505645.1	Bacteraemia	gki	34	CP175163.1	1418234	1418671	-	99.543	100	438	2	0	0	782	FALSE
GCA_050505645.1	Bacteraemia	gki	37	CP175163.1	1418234	1418671	-	99.543	100	438	2	0	0	782	FALSE
GCA_050505645.1	Bacteraemia	gki	41	CP175163.1	1418234	1418671	-	99.543	100	438	2	0	0	782	FALSE
GCA_050505645.1	Bacteraemia	gki	109	CP175163.1	1418234	1418671	-	99.543	100	438	2	0	0	782	FALSE
GCA_050505645.1	Bacteraemia	gki	112	CP175163.1	1418234	1418671	-	99.543	100	438	2	0	0	782	FALSE
GCA_050505645.1	Bacteraemia	gki	5	CP175163.1	1418235	1418671	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050505645.1	Bacteraemia	gki	8	CP175163.1	1418234	1418671	-	99.315	100	438	3	0	0	777	FALSE
GCA_050505645.1	Bacteraemia	gki	46	CP175163.1	1418234	1418671	-	99.315	100	438	3	0	0	777	FALSE
GCA_050505645.1	Bacteraemia	gki	52	CP175163.1	1418234	1418671	-	99.315	100	438	3	0	0	777	FALSE
GCA_050505645.1	Bacteraemia	gki	69	CP175163.1	1418234	1418671	-	99.315	100	438	3	0	0	777	FALSE
GCA_050505645.1	Bacteraemia	aroE	7	CP175163.1	457071	457529	+	100	100	459	0	0	0	829	TRUE
GCA_050505645.1	Bacteraemia	aroE	19	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	75	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	84	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	94	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	100	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	105	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	106	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	107	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	114	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	139	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	140	CP175163.1	457071	457529	+	99.782	100	459	1	0	0	824	FALSE
GCA_050505645.1	Bacteraemia	aroE	133	CP175163.1	457071	457529	+	99.782	100.21834061135371	459	0	1	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	141	CP175163.1	457071	457528	+	99.782	100	459	0	1	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	8	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	9	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	21	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	31	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	38	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	92	CP175163.1	457071	457529	+	99.564	100	459	2	0	0	820	FALSE
GCA_050505645.1	Bacteraemia	aroE	6	CP175163.1	457071	457529	+	99.346	100	459	3	0	0	815	FALSE
GCA_050505645.1	Bacteraemia	xpt	7	CP175163.1	1039111	1039566	-	100	100	456	0	0	0	823	TRUE
GCA_050505645.1	Bacteraemia	xpt	2	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	10	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	35	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	40	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	73	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	97	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	99	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	113	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	117	CP175163.1	1039111	1039566	-	99.781	100	456	1	0	0	819	FALSE
GCA_050505645.1	Bacteraemia	xpt	52	CP175163.1	1039113	1039566	-	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_050505645.1	Bacteraemia	xpt	1	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	6	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	12	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	13	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	14	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	19	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	20	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	27	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	28	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	xpt	32	CP175163.1	1039111	1039566	-	99.561	100	456	2	0	0	814	FALSE
GCA_050505645.1	Bacteraemia	yqiL	6	CP175163.1	324238	324673	+	100	100	436	0	0	0	787	TRUE
GCA_050505645.1	Bacteraemia	yqiL	2	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	23	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	26	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	29	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	32	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	60	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	69	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	73	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	95	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	98	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	103	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	111	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	117	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	132	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	139	CP175163.1	324238	324673	+	99.771	100	436	1	0	0	783	FALSE
GCA_050505645.1	Bacteraemia	yqiL	18	CP175163.1	324238	324673	+	99.541	100	436	2	0	0	778	FALSE
GCA_050505645.1	Bacteraemia	yqiL	21	CP175163.1	324238	324673	+	99.541	100	436	2	0	0	778	FALSE
GCA_050505645.1	Bacteraemia	yqiL	28	CP175163.1	324238	324673	+	99.541	100	436	2	0	0	778	FALSE
GCA_050505645.1	Bacteraemia	yqiL	37	CP175163.1	324238	324673	+	99.541	100	436	2	0	0	778	FALSE
GCA_050505645.1	Bacteraemia	yqiL	52	CP175163.1	324238	324673	+	99.541	100	436	2	0	0	778	FALSE
GCA_050506665.1	Bacteraemia	gdh	5	CP175301.1	913472	914001	-	100	100	530	0	0	0	957	TRUE
GCA_050506665.1	Bacteraemia	gdh	20	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	36	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	50	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	65	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	75	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	81	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	106	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	117	CP175301.1	913472	914001	-	99.811	100	530	1	0	0	952	FALSE
GCA_050506665.1	Bacteraemia	gdh	6	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	9	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	22	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	29	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	37	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	64	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	68	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	72	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	73	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	74	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	101	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gdh	139	CP175301.1	913472	914001	-	99.623	100	530	2	0	0	948	FALSE
GCA_050506665.1	Bacteraemia	gyd	1	CP175301.1	1752177	1752571	-	100	100	395	0	0	0	713	TRUE
GCA_050506665.1	Bacteraemia	gyd	2	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	3	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	4	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	5	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	29	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	31	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
GCA_050506665.1	Bacteraemia	gyd	35	CP175301.1	1752177	1752571	-	99.747	100	395	1	0	0	709	FALSE
